id,name,kabupaten_id/id,state_id/id
kecamatan_id_364,SILANGKITANG,kabupaten_id_25,base.state_id_su
kecamatan_id_365,PANGKATAN,kabupaten_id_23,base.state_id_su
kecamatan_id_366,KAMPUNG RAKYAT,kabupaten_id_25,base.state_id_su
kecamatan_id_367,TORGAMBA,kabupaten_id_25,base.state_id_su
kecamatan_id_368,KOTA PINANG,kabupaten_id_25,base.state_id_su
kecamatan_id_369,SEI/SUNGAI KANAN,kabupaten_id_25,base.state_id_su
kecamatan_id_370,PANAI HULU,kabupaten_id_23,base.state_id_su
kecamatan_id_371,BILAH HILIR,kabupaten_id_23,base.state_id_su
kecamatan_id_372,PANAI TENGAH,kabupaten_id_23,base.state_id_su
kecamatan_id_373,PANAI HILIR,kabupaten_id_23,base.state_id_su
kecamatan_id_374,KUALUH HILIR,kabupaten_id_24,base.state_id_su
kecamatan_id_375,KUALA LEDONG (KUALUH LEIDONG),kabupaten_id_24,base.state_id_su
kecamatan_id_376,KABANJAHE,kabupaten_id_26,base.state_id_su
kecamatan_id_377,BRASTAGI (BERASTAGI),kabupaten_id_26,base.state_id_su
kecamatan_id_335,SIMPANG EMPAT,kabupaten_id_26,base.state_id_su
kecamatan_id_378,NAMA TERAN,kabupaten_id_26,base.state_id_su
kecamatan_id_379,MERDEKA,kabupaten_id_26,base.state_id_su
kecamatan_id_380,PAYUNG,kabupaten_id_26,base.state_id_su
kecamatan_id_381,TIGANDERKET,kabupaten_id_26,base.state_id_su
kecamatan_id_382,KUTA BULUH,kabupaten_id_26,base.state_id_su
kecamatan_id_383,MUNTE,kabupaten_id_26,base.state_id_su
kecamatan_id_384,TIGA BINANGA,kabupaten_id_26,base.state_id_su
kecamatan_id_385,JUHAR,kabupaten_id_26,base.state_id_su
kecamatan_id_386,LAUBALENG,kabupaten_id_26,base.state_id_su
kecamatan_id_387,MARDINDING,kabupaten_id_26,base.state_id_su
kecamatan_id_388,TIGA PANAH,kabupaten_id_26,base.state_id_su
kecamatan_id_389,DOLAT RAYAT,kabupaten_id_26,base.state_id_su
kecamatan_id_390,BARUS JAHE,kabupaten_id_26,base.state_id_su
kecamatan_id_391,MEREK,kabupaten_id_26,base.state_id_su
kecamatan_id_392,SIDIKALANG,kabupaten_id_27,base.state_id_su
kecamatan_id_393,SITINJO,kabupaten_id_27,base.state_id_su
kecamatan_id_394,BERAMPU (BRAMPU),kabupaten_id_27,base.state_id_su
kecamatan_id_395,GUNUNG SITEMBER,kabupaten_id_27,base.state_id_su
kecamatan_id_396,TIGA LINGGA,kabupaten_id_27,base.state_id_su
kecamatan_id_397,TANAH PINEM,kabupaten_id_27,base.state_id_su
kecamatan_id_398,SIEMPAT NEMPU HULU,kabupaten_id_27,base.state_id_su
kecamatan_id_399,SIEMPAT NEMPU,kabupaten_id_27,base.state_id_su
kecamatan_id_400,SILIMA PUNGGA-PUNGGA,kabupaten_id_27,base.state_id_su
kecamatan_id_401,SIEMPAT NEMPU HILIR,kabupaten_id_27,base.state_id_su
kecamatan_id_402,PERGETTENG GETTENG SENGKUT,kabupaten_id_28,base.state_id_su
kecamatan_id_403,KERAJAAN,kabupaten_id_28,base.state_id_su
kecamatan_id_404,PAGINDAR,kabupaten_id_28,base.state_id_su
kecamatan_id_405,SITELLU TALI URANG JEHE,kabupaten_id_28,base.state_id_su
kecamatan_id_406,SALAK,kabupaten_id_28,base.state_id_su
kecamatan_id_407,TINADA,kabupaten_id_28,base.state_id_su
kecamatan_id_408,SITELLU TALI URANG JULU,kabupaten_id_28,base.state_id_su
kecamatan_id_409,SIEMPAT RUBE,kabupaten_id_28,base.state_id_su
kecamatan_id_410,LAE PARIRA,kabupaten_id_27,base.state_id_su
kecamatan_id_411,SUMBUL,kabupaten_id_27,base.state_id_su
kecamatan_id_412,SILAHI SABUNGAN,kabupaten_id_27,base.state_id_su
kecamatan_id_413,PARBULUAN,kabupaten_id_27,base.state_id_su
kecamatan_id_414,PEGAGAN HILIR,kabupaten_id_27,base.state_id_su
kecamatan_id_415,BALIGE,kabupaten_id_29,base.state_id_su
kecamatan_id_416,TAMPAHAN,kabupaten_id_29,base.state_id_su
kecamatan_id_417,LAGUBOTI,kabupaten_id_29,base.state_id_su
kecamatan_id_418,SIGUMPAR,kabupaten_id_29,base.state_id_su
kecamatan_id_419,SILAEN,kabupaten_id_29,base.state_id_su
kecamatan_id_420,HABINSARAN,kabupaten_id_29,base.state_id_su
kecamatan_id_421,BOR-BOR,kabupaten_id_29,base.state_id_su
kecamatan_id_422,NASSAU,kabupaten_id_29,base.state_id_su
kecamatan_id_423,PINTU POHAN MERANTI,kabupaten_id_29,base.state_id_su
kecamatan_id_424,PORSEA,kabupaten_id_29,base.state_id_su
kecamatan_id_425,PARMAKSIAN,kabupaten_id_29,base.state_id_su
kecamatan_id_426,SIANTAR NARUMONDA,kabupaten_id_29,base.state_id_su
kecamatan_id_427,ULUAN,kabupaten_id_29,base.state_id_su
kecamatan_id_428,LUMBAN JULU,kabupaten_id_29,base.state_id_su
kecamatan_id_429,BONATUA LUNASI,kabupaten_id_29,base.state_id_su
kecamatan_id_430,AJIBATA,kabupaten_id_29,base.state_id_su
kecamatan_id_431,HARIAN,kabupaten_id_30,base.state_id_su
kecamatan_id_432,ONAN RUNGGU,kabupaten_id_30,base.state_id_su
kecamatan_id_433,PANGURURAN,kabupaten_id_30,base.state_id_su
kecamatan_id_434,RONGGUR NIHUTA,kabupaten_id_30,base.state_id_su
kecamatan_id_435,PALIPI,kabupaten_id_30,base.state_id_su
kecamatan_id_436,NAINGGOLAN,kabupaten_id_30,base.state_id_su
kecamatan_id_437,SIMANINDO,kabupaten_id_30,base.state_id_su
kecamatan_id_438,SITIO-TIO,kabupaten_id_30,base.state_id_su
kecamatan_id_439,SIANJUR MULA-MULA,kabupaten_id_30,base.state_id_su
kecamatan_id_440,TARUTUNG,kabupaten_id_31,base.state_id_su
kecamatan_id_441,SIATAS BARITA,kabupaten_id_31,base.state_id_su
kecamatan_id_442,SIPOHOLON,kabupaten_id_31,base.state_id_su
kecamatan_id_443,PARMONANGAN,kabupaten_id_31,base.state_id_su
kecamatan_id_444,ONAN GANJANG,kabupaten_id_32,base.state_id_su
kecamatan_id_445,PAKKAT,kabupaten_id_32,base.state_id_su
kecamatan_id_446,PARLILITAN,kabupaten_id_32,base.state_id_su
kecamatan_id_447,TARA BINTANG,kabupaten_id_32,base.state_id_su
kecamatan_id_448,DOLOK SANGGUL,kabupaten_id_32,base.state_id_su
kecamatan_id_449,POLLUNG,kabupaten_id_32,base.state_id_su
kecamatan_id_450,SIJAMA POLANG,kabupaten_id_32,base.state_id_su
kecamatan_id_451,BAKTI RAJA,kabupaten_id_32,base.state_id_su
kecamatan_id_452,PAGARAN,kabupaten_id_31,base.state_id_su
kecamatan_id_453,ADIAN KOTING,kabupaten_id_31,base.state_id_su
kecamatan_id_454,PAHAE JULU,kabupaten_id_31,base.state_id_su
kecamatan_id_455,PURBATUA,kabupaten_id_31,base.state_id_su
kecamatan_id_456,PAHAE JAE,kabupaten_id_31,base.state_id_su
kecamatan_id_457,SIMANGUMBAN,kabupaten_id_31,base.state_id_su
kecamatan_id_458,SIPAHUTAR,kabupaten_id_31,base.state_id_su
kecamatan_id_459,PANGARIBUAN,kabupaten_id_31,base.state_id_su
kecamatan_id_460,GAROGA,kabupaten_id_31,base.state_id_su
kecamatan_id_461,SIBORONG-BORONG,kabupaten_id_31,base.state_id_su
kecamatan_id_462,LINTONG NIHUTA,kabupaten_id_32,base.state_id_su
kecamatan_id_463,PARANGINAN,kabupaten_id_32,base.state_id_su
kecamatan_id_464,MUARA,kabupaten_id_31,base.state_id_su
kecamatan_id_465,SIBOLGA UTARA,kabupaten_id_33,base.state_id_su
kecamatan_id_466,SIBOLGA KOTA,kabupaten_id_33,base.state_id_su
kecamatan_id_467,SIBOLGA SAMBAS,kabupaten_id_33,base.state_id_su
kecamatan_id_468,SIBOLGA SELATAN,kabupaten_id_33,base.state_id_su
kecamatan_id_469,KOLANG,kabupaten_id_34,base.state_id_su
kecamatan_id_470,PASARIBU TOBING,kabupaten_id_34,base.state_id_su
kecamatan_id_471,SORKAM BARAT,kabupaten_id_34,base.state_id_su
kecamatan_id_472,SORKAM,kabupaten_id_34,base.state_id_su
kecamatan_id_473,BARUS,kabupaten_id_34,base.state_id_su
kecamatan_id_474,SOSOR GADONG,kabupaten_id_34,base.state_id_su
kecamatan_id_475,BARUS UTARA,kabupaten_id_34,base.state_id_su
kecamatan_id_476,SIRANDORUNG,kabupaten_id_34,base.state_id_su
kecamatan_id_477,MANDUAMAS,kabupaten_id_34,base.state_id_su
kecamatan_id_478,SITAHUIS,kabupaten_id_34,base.state_id_su
kecamatan_id_479,PANDAN,kabupaten_id_34,base.state_id_su
kecamatan_id_480,SARUDIK,kabupaten_id_34,base.state_id_su
kecamatan_id_481,TUKKA,kabupaten_id_34,base.state_id_su
kecamatan_id_482,TAPIAN NAULI,kabupaten_id_34,base.state_id_su
kecamatan_id_483,ANDAM DEWI,kabupaten_id_34,base.state_id_su
kecamatan_id_484,LUMUT,kabupaten_id_34,base.state_id_su
kecamatan_id_485,BADIRI,kabupaten_id_34,base.state_id_su
kecamatan_id_486,SIBABANGUN,kabupaten_id_34,base.state_id_su
kecamatan_id_487,PINANGSORI,kabupaten_id_34,base.state_id_su
kecamatan_id_488,SUKA BANGUN,kabupaten_id_34,base.state_id_su
kecamatan_id_489,PADANG SIDEMPUAN UTARA (PADANGSIDIMPUAN),kabupaten_id_35,base.state_id_su
kecamatan_id_490,PADANG SIDEMPUAN SELATAN,kabupaten_id_35,base.state_id_su
kecamatan_id_491,ANGKOLA SELATAN (SIAIS),kabupaten_id_36,base.state_id_su
kecamatan_id_492,PADANG SIDEMPUAN BATUNADUA,kabupaten_id_35,base.state_id_su
kecamatan_id_493,HULU SIHAPAS,kabupaten_id_37,base.state_id_su
kecamatan_id_494,ANGKOLA TIMUR (PADANG SIDEMPUAN),kabupaten_id_36,base.state_id_su
kecamatan_id_495,PADANG SIDEMPUAN ANGKOLA JULU,kabupaten_id_35,base.state_id_su
kecamatan_id_496,PADANG SIDEMPUAN TENGGARA,kabupaten_id_35,base.state_id_su
kecamatan_id_497,ANGKOLA BARAT (PADANG SIDEMPUAN),kabupaten_id_36,base.state_id_su
kecamatan_id_498,ANGKOLA SANGKUNUR,kabupaten_id_36,base.state_id_su
kecamatan_id_499,MARANCAR,kabupaten_id_36,base.state_id_su
kecamatan_id_500,BATANG TORU,kabupaten_id_36,base.state_id_su
kecamatan_id_501,MUARA BATANG TORU,kabupaten_id_36,base.state_id_su
kecamatan_id_502,PORTIBI,kabupaten_id_37,base.state_id_su
kecamatan_id_503,SIPIROK,kabupaten_id_36,base.state_id_su
kecamatan_id_504,BATANG LUBU SUTAM,kabupaten_id_38,base.state_id_su
kecamatan_id_505,HURISTAK,kabupaten_id_38,base.state_id_su
kecamatan_id_506,SIMANGAMBAT,kabupaten_id_37,base.state_id_su
kecamatan_id_507,ARSE,kabupaten_id_36,base.state_id_su
kecamatan_id_508,PADANG BOLAK JULU,kabupaten_id_37,base.state_id_su
kecamatan_id_509,PADANG BOLAK,kabupaten_id_37,base.state_id_su
kecamatan_id_510,HALONGONAN,kabupaten_id_37,base.state_id_su
kecamatan_id_511,PADANG SIDEMPUAN HUTAIMBARU,kabupaten_id_35,base.state_id_su
kecamatan_id_512,AEK NABARA BARUMUN,kabupaten_id_38,base.state_id_su
kecamatan_id_513,SIHAPAS BARUMUN,kabupaten_id_38,base.state_id_su
kecamatan_id_514,BARUMUN TENGAH,kabupaten_id_38,base.state_id_su
kecamatan_id_515,DOLOK,kabupaten_id_37,base.state_id_su
kecamatan_id_516,DOLOK SIGOMPULON,kabupaten_id_37,base.state_id_su
kecamatan_id_517,AEK BILAH,kabupaten_id_36,base.state_id_su
kecamatan_id_518,SAIPAR DOLOK HOLE,kabupaten_id_36,base.state_id_su
kecamatan_id_519,SOSOPAN,kabupaten_id_38,base.state_id_su
kecamatan_id_520,BATANG ONANG,kabupaten_id_37,base.state_id_su
kecamatan_id_521,LUBUK BARUMUN,kabupaten_id_38,base.state_id_su
kecamatan_id_522,ULU BARUMUN,kabupaten_id_38,base.state_id_su
kecamatan_id_523,BARUMUN,kabupaten_id_38,base.state_id_su
kecamatan_id_524,BARUMUN SELATAN,kabupaten_id_38,base.state_id_su
kecamatan_id_525,SOSA,kabupaten_id_38,base.state_id_su
kecamatan_id_526,BATANG ANGKOLA,kabupaten_id_36,base.state_id_su
kecamatan_id_527,SAYUR MATINGGI,kabupaten_id_36,base.state_id_su
kecamatan_id_528,TANO TOMBANGAN ANGKOLA,kabupaten_id_36,base.state_id_su
kecamatan_id_529,HUTA RAJA TINGGI,kabupaten_id_38,base.state_id_su
kecamatan_id_530,GUNUNGSITOLI,kabupaten_id_39,base.state_id_su
kecamatan_id_531,GUNUNGSITOLI BARAT,kabupaten_id_39,base.state_id_su
kecamatan_id_532,MANDREHE BARAT,kabupaten_id_40,base.state_id_su
kecamatan_id_533,MANDREHE UTARA,kabupaten_id_40,base.state_id_su
kecamatan_id_534,ALASA TALUMUZOI,kabupaten_id_41,base.state_id_su
kecamatan_id_535,BOTOMUZOI,kabupaten_id_42,base.state_id_su
kecamatan_id_536,NAMOHALU ESIWA,kabupaten_id_41,base.state_id_su
kecamatan_id_537,GUNUNGSITOLI UTARA,kabupaten_id_39,base.state_id_su
kecamatan_id_538,HILI SERANGKAI (HILISARANGGU),kabupaten_id_42,base.state_id_su
kecamatan_id_539,LOTU,kabupaten_id_41,base.state_id_su
kecamatan_id_540,BAWOLATO,kabupaten_id_42,base.state_id_su
kecamatan_id_541,GUNUNGSITOLI ALO'OA,kabupaten_id_39,base.state_id_su
kecamatan_id_542,GUNUNGSITOLI SELATAN,kabupaten_id_39,base.state_id_su
kecamatan_id_543,AFULU,kabupaten_id_41,base.state_id_su
kecamatan_id_544,HILIDUHO,kabupaten_id_42,base.state_id_su
kecamatan_id_545,LAHEWA TIMUR,kabupaten_id_41,base.state_id_su
kecamatan_id_546,TUHEMBERUA,kabupaten_id_41,base.state_id_su
kecamatan_id_547,MA'U,kabupaten_id_42,base.state_id_su
kecamatan_id_548,SITOLU ORI,kabupaten_id_41,base.state_id_su
kecamatan_id_549,SAWO,kabupaten_id_41,base.state_id_su
kecamatan_id_550,LAHEWA,kabupaten_id_41,base.state_id_su
kecamatan_id_551,ALASA,kabupaten_id_41,base.state_id_su
kecamatan_id_552,TUGALA OYO,kabupaten_id_41,base.state_id_su
kecamatan_id_553,ULUGAWO,kabupaten_id_42,base.state_id_su
kecamatan_id_554,ULU MORO'O (ULU NARWO),kabupaten_id_40,base.state_id_su
kecamatan_id_555,MANDREHE,kabupaten_id_40,base.state_id_su
kecamatan_id_556,MORO'O,kabupaten_id_40,base.state_id_su
kecamatan_id_557,SIROMBU,kabupaten_id_40,base.state_id_su
kecamatan_id_558,LOLOWAU,kabupaten_id_43,base.state_id_su
kecamatan_id_559,HILISALAWA'AHE (HILISALAWAAHE),kabupaten_id_43,base.state_id_su
kecamatan_id_560,O'O'U (OOU),kabupaten_id_43,base.state_id_su
kecamatan_id_561,HILIMEGAI,kabupaten_id_43,base.state_id_su
kecamatan_id_562,LAHOMI (GAHORI),kabupaten_id_40,base.state_id_su
kecamatan_id_563,ONOHAZUMBA,kabupaten_id_43,base.state_id_su
kecamatan_id_334,TELUK DALAM,kabupaten_id_43,base.state_id_su
kecamatan_id_564,FANAYAMA,kabupaten_id_43,base.state_id_su
kecamatan_id_565,TOMA,kabupaten_id_43,base.state_id_su
kecamatan_id_566,MANIAMOLO,kabupaten_id_43,base.state_id_su
kecamatan_id_567,MAZINO,kabupaten_id_43,base.state_id_su
kecamatan_id_568,AMANDRAYA,kabupaten_id_43,base.state_id_su
kecamatan_id_569,ULUSUSUA,kabupaten_id_43,base.state_id_su
kecamatan_id_570,ARAMO,kabupaten_id_43,base.state_id_su
kecamatan_id_571,ULUNOYO,kabupaten_id_43,base.state_id_su
kecamatan_id_572,HURUNA,kabupaten_id_43,base.state_id_su
kecamatan_id_573,LOLOMATUA,kabupaten_id_43,base.state_id_su
kecamatan_id_574,GIDO,kabupaten_id_42,base.state_id_su
kecamatan_id_575,GUNUNGSITOLI IDANOI,kabupaten_id_39,base.state_id_su
kecamatan_id_576,SOGAE ADU (SOGAEADU),kabupaten_id_42,base.state_id_su
kecamatan_id_577,SOMOLO-MOLO (SAMOLO),kabupaten_id_42,base.state_id_su
kecamatan_id_578,IDANO GAWO,kabupaten_id_42,base.state_id_su
kecamatan_id_579,UMBUNASI,kabupaten_id_43,base.state_id_su
kecamatan_id_580,GOMO,kabupaten_id_43,base.state_id_su
kecamatan_id_581,BORONADU,kabupaten_id_43,base.state_id_su
kecamatan_id_582,SUSUA,kabupaten_id_43,base.state_id_su
kecamatan_id_583,MAZO,kabupaten_id_43,base.state_id_su
kecamatan_id_584,LAHUSA,kabupaten_id_43,base.state_id_su
kecamatan_id_585,SOMAMBAWA,kabupaten_id_43,base.state_id_su
kecamatan_id_586,SIDUA'ORI,kabupaten_id_43,base.state_id_su
kecamatan_id_587,LOLOFITU MOI,kabupaten_id_40,base.state_id_su
kecamatan_id_588,PULAU-PULAU BATU TIMUR,kabupaten_id_43,base.state_id_su
kecamatan_id_589,PULAU-PULAU BATU UTARA,kabupaten_id_43,base.state_id_su
kecamatan_id_590,PULAU-PULAU BATU,kabupaten_id_43,base.state_id_su
kecamatan_id_591,TANAH MASA,kabupaten_id_43,base.state_id_su
kecamatan_id_592,HIBALA,kabupaten_id_43,base.state_id_su
kecamatan_id_593,PULAU-PULAU BATU BARAT,kabupaten_id_43,base.state_id_su
kecamatan_id_594,SIMUK,kabupaten_id_43,base.state_id_su
kecamatan_id_595,PANYABUNGAN BARAT,kabupaten_id_44,base.state_id_su
kecamatan_id_596,PANYABUNGAN KOTA,kabupaten_id_44,base.state_id_su
kecamatan_id_597,PANYABUNGAN TIMUR,kabupaten_id_44,base.state_id_su
kecamatan_id_598,PANYABUNGAN SELATAN,kabupaten_id_44,base.state_id_su
kecamatan_id_599,SIABU,kabupaten_id_44,base.state_id_su
kecamatan_id_600,BUKIT MALINTANG,kabupaten_id_44,base.state_id_su
kecamatan_id_601,NAGA JUANG,kabupaten_id_44,base.state_id_su
kecamatan_id_602,HUTA BARGOT,kabupaten_id_44,base.state_id_su
kecamatan_id_603,PANYABUNGAN UTARA,kabupaten_id_44,base.state_id_su
kecamatan_id_604,LANGGA BAYU (LINGGA BAYU),kabupaten_id_44,base.state_id_su
kecamatan_id_605,BATANG NATAL,kabupaten_id_44,base.state_id_su
kecamatan_id_606,RANTO BAEK/BAIK,kabupaten_id_44,base.state_id_su
kecamatan_id_607,NATAL,kabupaten_id_44,base.state_id_su
kecamatan_id_608,SINUNUKAN,kabupaten_id_44,base.state_id_su
kecamatan_id_609,BATAHAN,kabupaten_id_44,base.state_id_su
kecamatan_id_610,MUARA BATANG GADIS,kabupaten_id_44,base.state_id_su
kecamatan_id_611,LEMBAH SORIK MERAPI,kabupaten_id_44,base.state_id_su
kecamatan_id_612,TAMBANGAN,kabupaten_id_44,base.state_id_su
kecamatan_id_613,KOTANOPAN,kabupaten_id_44,base.state_id_su
kecamatan_id_614,PUNCAK SORIK MARAPI/MERAPI,kabupaten_id_44,base.state_id_su
kecamatan_id_615,ULU PUNGKUT,kabupaten_id_44,base.state_id_su
kecamatan_id_616,MUARA SIPONGI,kabupaten_id_44,base.state_id_su
kecamatan_id_617,PAKANTAN,kabupaten_id_44,base.state_id_su
kecamatan_id_618,SYIAH KUALA,kabupaten_id_45,base.state_id_ac
kecamatan_id_619,ULEE KARENG,kabupaten_id_45,base.state_id_ac
kecamatan_id_620,KUTA ALAM,kabupaten_id_45,base.state_id_ac
kecamatan_id_621,KUTA RAJA,kabupaten_id_45,base.state_id_ac
kecamatan_id_622,JAYA BARU,kabupaten_id_45,base.state_id_ac
kecamatan_id_623,MEURAXA,kabupaten_id_45,base.state_id_ac
kecamatan_id_624,BANDA RAYA,kabupaten_id_45,base.state_id_ac
kecamatan_id_625,BAITURRAHMAN,kabupaten_id_45,base.state_id_ac
kecamatan_id_626,LUENG BATA,kabupaten_id_45,base.state_id_ac
kecamatan_id_627,PEUKAN BADA,kabupaten_id_46,base.state_id_ac
kecamatan_id_628,DARUL IMARAH,kabupaten_id_46,base.state_id_ac
kecamatan_id_629,DARUL KAMAL,kabupaten_id_46,base.state_id_ac
kecamatan_id_630,LHOKNGA (LHO'NGA),kabupaten_id_46,base.state_id_ac
kecamatan_id_631,LEUPUNG,kabupaten_id_46,base.state_id_ac
kecamatan_id_632,LHOONG,kabupaten_id_46,base.state_id_ac
kecamatan_id_633,SUKA MAKMUR,kabupaten_id_46,base.state_id_ac
kecamatan_id_634,MANTASIEK (MONTASIK),kabupaten_id_46,base.state_id_ac
kecamatan_id_635,BLANK BINTANG,kabupaten_id_46,base.state_id_ac
kecamatan_id_636,INDRAPURI,kabupaten_id_46,base.state_id_ac
kecamatan_id_637,KOTA COT GLIE (KUTA COT GLIE),kabupaten_id_46,base.state_id_ac
kecamatan_id_638,KOTA MALAKA (KUTA MALAKA),kabupaten_id_46,base.state_id_ac
kecamatan_id_639,INGIN JAYA,kabupaten_id_46,base.state_id_ac
kecamatan_id_640,SIMPANG TIGA,kabupaten_id_46,base.state_id_ac
kecamatan_id_641,KRUENG BARONA JAYA,kabupaten_id_46,base.state_id_ac
kecamatan_id_642,KUTA BARO,kabupaten_id_46,base.state_id_ac
kecamatan_id_643,DARUSSALAM,kabupaten_id_46,base.state_id_ac
kecamatan_id_644,BAITUSSALAM,kabupaten_id_46,base.state_id_ac
kecamatan_id_645,MESJID RAYA,kabupaten_id_46,base.state_id_ac
kecamatan_id_646,PULO ACEH,kabupaten_id_46,base.state_id_ac
kecamatan_id_180,SUKAKARYA,kabupaten_id_47,base.state_id_ac
kecamatan_id_129,SUKAJAYA,kabupaten_id_47,base.state_id_ac
kecamatan_id_647,JOHAN PAHLAWAN,kabupaten_id_48,base.state_id_ac
kecamatan_id_648,MEUREUBO,kabupaten_id_48,base.state_id_ac
kecamatan_id_649,ARONGAN LAMBALEK,kabupaten_id_48,base.state_id_ac
kecamatan_id_650,BUBON,kabupaten_id_48,base.state_id_ac
kecamatan_id_651,SAMATIGA,kabupaten_id_48,base.state_id_ac
kecamatan_id_652,KEUDE PANGA,kabupaten_id_49,base.state_id_ac
kecamatan_id_653,TEUNOM,kabupaten_id_49,base.state_id_ac
kecamatan_id_654,PASIE RAYA,kabupaten_id_49,base.state_id_ac
kecamatan_id_655,WOYLA,kabupaten_id_48,base.state_id_ac
kecamatan_id_656,KRUENG SABEE,kabupaten_id_49,base.state_id_ac
kecamatan_id_657,SETIA BAKTI,kabupaten_id_49,base.state_id_ac
kecamatan_id_658,DARUL HIKMAH,kabupaten_id_49,base.state_id_ac
kecamatan_id_659,SAMPOINIET,kabupaten_id_49,base.state_id_ac
kecamatan_id_660,INDRA JAYA,kabupaten_id_49,base.state_id_ac
kecamatan_id_661,JAYA,kabupaten_id_49,base.state_id_ac
kecamatan_id_662,TADU RAYA,kabupaten_id_50,base.state_id_ac
kecamatan_id_241,KUALA,kabupaten_id_50,base.state_id_ac
kecamatan_id_663,KUALA PESISIR,kabupaten_id_50,base.state_id_ac
kecamatan_id_664,DARUL MAKMUR,kabupaten_id_50,base.state_id_ac
kecamatan_id_665,TRIPA MAKMUR,kabupaten_id_50,base.state_id_ac
kecamatan_id_666,SEUNAGAN,kabupaten_id_50,base.state_id_ac
kecamatan_id_667,SUKA MAKMUE,kabupaten_id_50,base.state_id_ac
kecamatan_id_668,SEUNAGAN TIMUR,kabupaten_id_50,base.state_id_ac
kecamatan_id_669,BEUTONG,kabupaten_id_50,base.state_id_ac
kecamatan_id_670,BEUTONG ATEUH BANGGALANG,kabupaten_id_50,base.state_id_ac
kecamatan_id_671,PANTE CEUREUMEN (PANTAI CEUREMEN),kabupaten_id_48,base.state_id_ac
kecamatan_id_672,KAWAY XVI,kabupaten_id_48,base.state_id_ac
kecamatan_id_673,PANTON REU,kabupaten_id_48,base.state_id_ac
kecamatan_id_674,SUNGAI MAS,kabupaten_id_48,base.state_id_ac
kecamatan_id_675,WOYLA TIMUR,kabupaten_id_48,base.state_id_ac
kecamatan_id_676,WOYLA BARAT,kabupaten_id_48,base.state_id_ac
kecamatan_id_677,TAPAK TUAN,kabupaten_id_51,base.state_id_ac
kecamatan_id_678,SAMA DUA,kabupaten_id_51,base.state_id_ac
kecamatan_id_679,SAWANG,kabupaten_id_51,base.state_id_ac
kecamatan_id_680,MEUKEK,kabupaten_id_51,base.state_id_ac
kecamatan_id_681,PASIE RAJA,kabupaten_id_51,base.state_id_ac
kecamatan_id_682,LABUHAN HAJI BARAT,kabupaten_id_51,base.state_id_ac
kecamatan_id_683,LABUHAN HAJI TIMUR,kabupaten_id_51,base.state_id_ac
kecamatan_id_684,LABUHAN HAJI,kabupaten_id_51,base.state_id_ac
kecamatan_id_685,MANGGENG,kabupaten_id_52,base.state_id_ac
kecamatan_id_686,LEMBAH SABIL,kabupaten_id_52,base.state_id_ac
kecamatan_id_687,TANGAN-TANGAN,kabupaten_id_52,base.state_id_ac
kecamatan_id_688,SETIA,kabupaten_id_52,base.state_id_ac
kecamatan_id_689,BLANG PIDIE,kabupaten_id_52,base.state_id_ac
kecamatan_id_690,JEUMPA,kabupaten_id_52,base.state_id_ac
kecamatan_id_691,SUSOH,kabupaten_id_52,base.state_id_ac
kecamatan_id_692,KUALA BATEE,kabupaten_id_52,base.state_id_ac
kecamatan_id_693,BABAH ROT,kabupaten_id_52,base.state_id_ac
kecamatan_id_694,KLUET UTARA,kabupaten_id_51,base.state_id_ac
kecamatan_id_695,KLUET TIMUR,kabupaten_id_51,base.state_id_ac
kecamatan_id_696,KLUET TENGAH,kabupaten_id_51,base.state_id_ac
kecamatan_id_697,KLUET SELATAN,kabupaten_id_51,base.state_id_ac
kecamatan_id_698,KOTA BAHAGIA,kabupaten_id_51,base.state_id_ac
kecamatan_id_699,BAKONGAN,kabupaten_id_51,base.state_id_ac
kecamatan_id_700,BAKONGAN TIMUR,kabupaten_id_51,base.state_id_ac
kecamatan_id_701,TRUMON TIMUR,kabupaten_id_51,base.state_id_ac
kecamatan_id_702,TRUMON TENGAH,kabupaten_id_51,base.state_id_ac
kecamatan_id_703,TRUMON,kabupaten_id_51,base.state_id_ac
kecamatan_id_704,TEUPAH TENGAH,kabupaten_id_53,base.state_id_ac
kecamatan_id_705,SIMEULEU TIMUR,kabupaten_id_53,base.state_id_ac
kecamatan_id_706,TEUPAH SELATAN,kabupaten_id_53,base.state_id_ac
kecamatan_id_334,TELUK DALAM,kabupaten_id_53,base.state_id_ac
kecamatan_id_707,SIMEULEU BARAT,kabupaten_id_53,base.state_id_ac
